ticker,executive,company,published_at,title,description,content,source,url,data_source
AMZN,Andy Jassy,Amazon,"Fri, 06 Feb 2026 22:01:47 GMT",Alphabet investors just got fantastic news from Amazon CEO Andy Jassy - MSN,"<a href=""https://news.google.com/rss/articles/CBMi4wFBVV95cUxOYVhSQ29OUHJYZnRHSVlxenl2dU9yQkZLSzI1bzgtZWZ5cDBHNUFlMlQyVU5PcXlPX3VDUnZaRV9rd3NNYk0wN2NPUE9GTlZUSHBaNE56T3l5U0FLZDBPM1A5eDl1aHNhRTlSNTFwU3c2SUx5c2xVMUFLSXpaMkRTTkNvZFBRR0dOWDlTMGpoQXA5OVRZRE83RlJEbWtDNlVWOFhidmU5amMtMTUzdTdnR2tQSTVzYy1KRGFtNW9ncDRWSU1VdEJ2MWU0Sl9ROXA1Vl9ZVUd2TGtsYmVBQ09hTTQwbw?oc=5"" target=""_blank"">Alphabet investors just got fantastic news from Amazon CEO Andy Jassy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MSN</font>","<a href=""https://news.google.com/rss/articles/CBMi4wFBVV95cUxOYVhSQ29OUHJYZnRHSVlxenl2dU9yQkZLSzI1bzgtZWZ5cDBHNUFlMlQyVU5PcXlPX3VDUnZaRV9rd3NNYk0wN2NPUE9GTlZUSHBaNE56T3l5U0FLZDBPM1A5eDl1aHNhRTlSNTFwU3c2SUx5c2xVMUFLSXpaMkRTTkNvZFBRR0dOWDlTMGpoQXA5OVRZRE83RlJEbWtDNlVWOFhidmU5amMtMTUzdTdnR2tQSTVzYy1KRGFtNW9ncDRWSU1VdEJ2MWU0Sl9ROXA1Vl9ZVUd2TGtsYmVBQ09hTTQwbw?oc=5"" target=""_blank"">Alphabet investors just got fantastic news from Amazon CEO Andy Jassy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MSN</font>",MSN,https://news.google.com/rss/articles/CBMi4wFBVV95cUxOYVhSQ29OUHJYZnRHSVlxenl2dU9yQkZLSzI1bzgtZWZ5cDBHNUFlMlQyVU5PcXlPX3VDUnZaRV9rd3NNYk0wN2NPUE9GTlZUSHBaNE56T3l5U0FLZDBPM1A5eDl1aHNhRTlSNTFwU3c2SUx5c2xVMUFLSXpaMkRTTkNvZFBRR0dOWDlTMGpoQXA5OVRZRE83RlJEbWtDNlVWOFhidmU5amMtMTUzdTdnR2tQSTVzYy1KRGFtNW9ncDRWSU1VdEJ2MWU0Sl9ROXA1Vl9ZVUd2TGtsYmVBQ09hTTQwbw?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Mon, 03 Nov 2025 08:00:00 GMT",What are Amazon’s layoffs really about? - Fast Company,"<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTE0zSFdzQ1RTdFZBT21tYkxNTGNfb2RYenNTUnBRbHpkcHBVUmtvZVhRLVFqUGJhSUZMSHVMalBVNkZfdlFVNUxHeV9nTHhJVHJqck9IdlQ4amduQTZWd1Q3Sy1rUFFmRlRfUUpuamM0aWU5X0l6aVF2ZmVUNGJsZDg?oc=5"" target=""_blank"">What are Amazon’s layoffs really about?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fast Company</font>","<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTE0zSFdzQ1RTdFZBT21tYkxNTGNfb2RYenNTUnBRbHpkcHBVUmtvZVhRLVFqUGJhSUZMSHVMalBVNkZfdlFVNUxHeV9nTHhJVHJqck9IdlQ4amduQTZWd1Q3Sy1rUFFmRlRfUUpuamM0aWU5X0l6aVF2ZmVUNGJsZDg?oc=5"" target=""_blank"">What are Amazon’s layoffs really about?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fast Company</font>",Fast Company,https://news.google.com/rss/articles/CBMif0FVX3lxTE0zSFdzQ1RTdFZBT21tYkxNTGNfb2RYenNTUnBRbHpkcHBVUmtvZVhRLVFqUGJhSUZMSHVMalBVNkZfdlFVNUxHeV9nTHhJVHJqck9IdlQ4amduQTZWd1Q3Sy1rUFFmRlRfUUpuamM0aWU5X0l6aVF2ZmVUNGJsZDg?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Wed, 28 Jan 2026 08:00:00 GMT","Amazon confirms 16,000 job cuts after accidental email - BBC","<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTFBfWkdrNDBmWV9Pc2lsMGM3VklZczRlZ3BmX0JhWkNjbVNoSkpqNEw2U1g2ZVpjQkNxSHM5WlA2T3lyNHp5Qk5BcWpwdjVHdy1KaVo3cEU3LTM2UQ?oc=5"" target=""_blank"">Amazon confirms 16,000 job cuts after accidental email</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>","<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTFBfWkdrNDBmWV9Pc2lsMGM3VklZczRlZ3BmX0JhWkNjbVNoSkpqNEw2U1g2ZVpjQkNxSHM5WlA2T3lyNHp5Qk5BcWpwdjVHdy1KaVo3cEU3LTM2UQ?oc=5"" target=""_blank"">Amazon confirms 16,000 job cuts after accidental email</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>",BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBfWkdrNDBmWV9Pc2lsMGM3VklZczRlZ3BmX0JhWkNjbVNoSkpqNEw2U1g2ZVpjQkNxSHM5WlA2T3lyNHp5Qk5BcWpwdjVHdy1KaVo3cEU3LTM2UQ?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Fri, 31 Oct 2025 07:00:00 GMT",Behind Amazon’s Job Cuts: A Strategy Powering an AI Future - AI Magazine,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxQSXFrUFluSmFXREt3aHk2ekQ4dWVPcTlVWmN2ZDRLSnk3MWtGcXp6QzVRdTQ2bzk3bkMtYjR6ckt2MjNDelZ2YkM2OHIzcjZ4NTJianhhbW5IRzQzWWdMS20wVng3YktxcUdMNXpMV1A1YXlscG9tVVowZGpGdWtoeHJwaFJvOUhHUnV3YQ?oc=5"" target=""_blank"">Behind Amazon’s Job Cuts: A Strategy Powering an AI Future</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AI Magazine</font>","<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxQSXFrUFluSmFXREt3aHk2ekQ4dWVPcTlVWmN2ZDRLSnk3MWtGcXp6QzVRdTQ2bzk3bkMtYjR6ckt2MjNDelZ2YkM2OHIzcjZ4NTJianhhbW5IRzQzWWdMS20wVng3YktxcUdMNXpMV1A1YXlscG9tVVowZGpGdWtoeHJwaFJvOUhHUnV3YQ?oc=5"" target=""_blank"">Behind Amazon’s Job Cuts: A Strategy Powering an AI Future</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AI Magazine</font>",AI Magazine,https://news.google.com/rss/articles/CBMijAFBVV95cUxQSXFrUFluSmFXREt3aHk2ekQ4dWVPcTlVWmN2ZDRLSnk3MWtGcXp6QzVRdTQ2bzk3bkMtYjR6ckt2MjNDelZ2YkM2OHIzcjZ4NTJianhhbW5IRzQzWWdMS20wVng3YktxcUdMNXpMV1A1YXlscG9tVVowZGpGdWtoeHJwaFJvOUhHUnV3YQ?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Thu, 05 Feb 2026 08:00:00 GMT","Earnings call transcript: Amazon’s Q4 2025 revenue beats forecast, stock dips - Investing.com","<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxQcFVFWFpSYjZLTlNZS1U2STNreGh5dUVOUXJaanJDMlU3R3d5eHlva3E5NnpiV1hQU2hvaElyU05wdnlnbmt6WE5kaTU1NjdFTGNIaV9RdHQ1aE1ZRWJDM2V5Z2dDTG9vbnRjQWRLNU5BWXh6MG1GdHJPZUZ5aUlYY2dwV3paNFUzdzI4SWRhaVNidWZXa2RndVFRZ2R4WFhnYnJGNG9waWZkdFh5WFpXcmlFUWFPbU5QVzVDRHdEa1UxMGFtOHdyNHBB?oc=5"" target=""_blank"">Earnings call transcript: Amazon’s Q4 2025 revenue beats forecast, stock dips</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com</font>","<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxQcFVFWFpSYjZLTlNZS1U2STNreGh5dUVOUXJaanJDMlU3R3d5eHlva3E5NnpiV1hQU2hvaElyU05wdnlnbmt6WE5kaTU1NjdFTGNIaV9RdHQ1aE1ZRWJDM2V5Z2dDTG9vbnRjQWRLNU5BWXh6MG1GdHJPZUZ5aUlYY2dwV3paNFUzdzI4SWRhaVNidWZXa2RndVFRZ2R4WFhnYnJGNG9waWZkdFh5WFpXcmlFUWFPbU5QVzVDRHdEa1UxMGFtOHdyNHBB?oc=5"" target=""_blank"">Earnings call transcript: Amazon’s Q4 2025 revenue beats forecast, stock dips</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com</font>",Investing.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxQcFVFWFpSYjZLTlNZS1U2STNreGh5dUVOUXJaanJDMlU3R3d5eHlva3E5NnpiV1hQU2hvaElyU05wdnlnbmt6WE5kaTU1NjdFTGNIaV9RdHQ1aE1ZRWJDM2V5Z2dDTG9vbnRjQWRLNU5BWXh6MG1GdHJPZUZ5aUlYY2dwV3paNFUzdzI4SWRhaVNidWZXa2RndVFRZ2R4WFhnYnJGNG9waWZkdFh5WFpXcmlFUWFPbU5QVzVDRHdEa1UxMGFtOHdyNHBB?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Tue, 17 Jun 2025 07:00:00 GMT",Message from CEO Andy Jassy: Some thoughts on Generative AI - About Amazon,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxNZnhLczdScEdqZUpwdU1IOVY2NVpNU1pKdHVqbmNrelR6S1hZMEtMQVVQWVBhelFJVGNCT1lBVXBCaE92S1M3amRwYWhLWHZUX3JVR05HMFZ5azhJcENWSnNES0drN1BXLWRXMm9fUW5KYXREQ2h3REhpdFJ5UWlsWGlqakVicE1aX1o5aw?oc=5"" target=""_blank"">Message from CEO Andy Jassy: Some thoughts on Generative AI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">About Amazon</font>","<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxNZnhLczdScEdqZUpwdU1IOVY2NVpNU1pKdHVqbmNrelR6S1hZMEtMQVVQWVBhelFJVGNCT1lBVXBCaE92S1M3amRwYWhLWHZUX3JVR05HMFZ5azhJcENWSnNES0drN1BXLWRXMm9fUW5KYXREQ2h3REhpdFJ5UWlsWGlqakVicE1aX1o5aw?oc=5"" target=""_blank"">Message from CEO Andy Jassy: Some thoughts on Generative AI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">About Amazon</font>",About Amazon,https://news.google.com/rss/articles/CBMijAFBVV95cUxNZnhLczdScEdqZUpwdU1IOVY2NVpNU1pKdHVqbmNrelR6S1hZMEtMQVVQWVBhelFJVGNCT1lBVXBCaE92S1M3amRwYWhLWHZUX3JVR05HMFZ5azhJcENWSnNES0drN1BXLWRXMm9fUW5KYXREQ2h3REhpdFJ5UWlsWGlqakVicE1aX1o5aw?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Tue, 26 Aug 2025 07:00:00 GMT",Andy Jassy: The 100 Most Influential People in AI 2025 - Time Magazine,"<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE1VUVZIQ2ZEUmVaeDNNQm9FVXgydTlBUlhJWHotdGxIak5LLWgwQjJNQWlFSTJZMXNsZzFsTTViWjczaGRLTW5RWnYxZ18xZ1BNZmhYOE5aMXdRVTZBWVNSZ3ZiRXJXY3N1WU1NcXpJZHZJZw?oc=5"" target=""_blank"">Andy Jassy: The 100 Most Influential People in AI 2025</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Time Magazine</font>","<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE1VUVZIQ2ZEUmVaeDNNQm9FVXgydTlBUlhJWHotdGxIak5LLWgwQjJNQWlFSTJZMXNsZzFsTTViWjczaGRLTW5RWnYxZ18xZ1BNZmhYOE5aMXdRVTZBWVNSZ3ZiRXJXY3N1WU1NcXpJZHZJZw?oc=5"" target=""_blank"">Andy Jassy: The 100 Most Influential People in AI 2025</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Time Magazine</font>",Time Magazine,https://news.google.com/rss/articles/CBMickFVX3lxTE1VUVZIQ2ZEUmVaeDNNQm9FVXgydTlBUlhJWHotdGxIak5LLWgwQjJNQWlFSTJZMXNsZzFsTTViWjczaGRLTW5RWnYxZ18xZ1BNZmhYOE5aMXdRVTZBWVNSZ3ZiRXJXY3N1WU1NcXpJZHZJZw?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Wed, 17 Sep 2025 07:00:00 GMT","Andy Jassy’s crusade against Amazon's bureaucracy led to 1,500 complaints and 450 process changes - fortune.com","<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE0tV3BxNHRhTDF4c2pDeGpySnZUZXBLNE1iY3Jla3ZaVlQxbVNJZmt1aUxpTjgxV3dWSWwxbnNHS1dlc3JwSV9hOUp3MGdHZEpHeVVNencyNzBlQ0hGcTNEa1hIc3FhdXhRc0RYWDBucHl6dnVw?oc=5"" target=""_blank"">Andy Jassy’s crusade against Amazon's bureaucracy led to 1,500 complaints and 450 process changes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">fortune.com</font>","<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE0tV3BxNHRhTDF4c2pDeGpySnZUZXBLNE1iY3Jla3ZaVlQxbVNJZmt1aUxpTjgxV3dWSWwxbnNHS1dlc3JwSV9hOUp3MGdHZEpHeVVNencyNzBlQ0hGcTNEa1hIc3FhdXhRc0RYWDBucHl6dnVw?oc=5"" target=""_blank"">Andy Jassy’s crusade against Amazon's bureaucracy led to 1,500 complaints and 450 process changes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">fortune.com</font>",fortune.com,https://news.google.com/rss/articles/CBMidEFVX3lxTE0tV3BxNHRhTDF4c2pDeGpySnZUZXBLNE1iY3Jla3ZaVlQxbVNJZmt1aUxpTjgxV3dWSWwxbnNHS1dlc3JwSV9hOUp3MGdHZEpHeVVNencyNzBlQ0hGcTNEa1hIc3FhdXhRc0RYWDBucHl6dnVw?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Thu, 31 Jul 2025 07:00:00 GMT",Amazon CEO Andy Jassy unleashed a meticulous 8-minute defense of AWS’ standing in the AI arms race amid investor stock freakout - fortune.com,"<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE9McVphWWtMeTNlUGxiNkRuQkdfLUVQM0FPelpmU3oyR1FIS0pQU25tbE9nNVdqdTczSFdGOGlfdUNfdTQzWEFsVVFKdHE0bHg0NkVMMExFVjFUME1lWlVNVDZVdjNCVVVxZGd6RVZGMkh1LUJYOXhnWWRTQ3MtQQ?oc=5"" target=""_blank"">Amazon CEO Andy Jassy unleashed a meticulous 8-minute defense of AWS’ standing in the AI arms race amid investor stock freakout</a>&nbsp;&nbsp;<font color=""#6f6f6f"">fortune.com</font>","<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE9McVphWWtMeTNlUGxiNkRuQkdfLUVQM0FPelpmU3oyR1FIS0pQU25tbE9nNVdqdTczSFdGOGlfdUNfdTQzWEFsVVFKdHE0bHg0NkVMMExFVjFUME1lWlVNVDZVdjNCVVVxZGd6RVZGMkh1LUJYOXhnWWRTQ3MtQQ?oc=5"" target=""_blank"">Amazon CEO Andy Jassy unleashed a meticulous 8-minute defense of AWS’ standing in the AI arms race amid investor stock freakout</a>&nbsp;&nbsp;<font color=""#6f6f6f"">fortune.com</font>",fortune.com,https://news.google.com/rss/articles/CBMifkFVX3lxTE9McVphWWtMeTNlUGxiNkRuQkdfLUVQM0FPelpmU3oyR1FIS0pQU25tbE9nNVdqdTczSFdGOGlfdUNfdTQzWEFsVVFKdHE0bHg0NkVMMExFVjFUME1lWlVNVDZVdjNCVVVxZGd6RVZGMkh1LUJYOXhnWWRTQ3MtQQ?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Wed, 17 Sep 2025 07:00:00 GMT",CEO Andy Jassy says Amazon’s partnership with independent sellers is the most 'substantial collaboration in the history of retail' - About Amazon,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTFBPUUhSVUJNWm9aMVptTmVmYmRleGxYd2I1QUtYaTBFeUxGczhIZ3g1SFB2QTJTdTJkdGdkdzh4T3FYUjlXUG5hcHR2MkdUWVdNb1hNaHd3eGlfalg0Z3Jsam8xaFNYSnprRWI3eWNabTZpWk9pY3JZUg?oc=5"" target=""_blank"">CEO Andy Jassy says Amazon’s partnership with independent sellers is the most 'substantial collaboration in the history of retail'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">About Amazon</font>","<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTFBPUUhSVUJNWm9aMVptTmVmYmRleGxYd2I1QUtYaTBFeUxGczhIZ3g1SFB2QTJTdTJkdGdkdzh4T3FYUjlXUG5hcHR2MkdUWVdNb1hNaHd3eGlfalg0Z3Jsam8xaFNYSnprRWI3eWNabTZpWk9pY3JZUg?oc=5"" target=""_blank"">CEO Andy Jassy says Amazon’s partnership with independent sellers is the most 'substantial collaboration in the history of retail'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">About Amazon</font>",About Amazon,https://news.google.com/rss/articles/CBMieEFVX3lxTFBPUUhSVUJNWm9aMVptTmVmYmRleGxYd2I1QUtYaTBFeUxGczhIZ3g1SFB2QTJTdTJkdGdkdzh4T3FYUjlXUG5hcHR2MkdUWVdNb1hNaHd3eGlfalg0Z3Jsam8xaFNYSnprRWI3eWNabTZpWk9pY3JZUg?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Thu, 31 Jul 2025 07:00:00 GMT","Andy Jassy says Amazon has chosen to 'embrace' AI, promising it 'will make all our teammates' jobs more enjoyable' - fortune.com","<a href=""https://news.google.com/rss/articles/CBMihwFBVV95cUxQdy1ZSWEtSXRFdzZ4ZFI1MHRYSWVvOFc5dDU5XzlKdGpoa1ViUHJxRUozTEtmZ3VSQXdFblNZM1lrbXlhdVBVVlRnaVF3cVhPUzFxUExfak5QM3Rsa3pUUy16dDVhVlFQQnhQQTE4Z2lDUXFYMkhLbkFZb1JIZGFYRXBxMU9HWlU?oc=5"" target=""_blank"">Andy Jassy says Amazon has chosen to 'embrace' AI, promising it 'will make all our teammates' jobs more enjoyable'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">fortune.com</font>","<a href=""https://news.google.com/rss/articles/CBMihwFBVV95cUxQdy1ZSWEtSXRFdzZ4ZFI1MHRYSWVvOFc5dDU5XzlKdGpoa1ViUHJxRUozTEtmZ3VSQXdFblNZM1lrbXlhdVBVVlRnaVF3cVhPUzFxUExfak5QM3Rsa3pUUy16dDVhVlFQQnhQQTE4Z2lDUXFYMkhLbkFZb1JIZGFYRXBxMU9HWlU?oc=5"" target=""_blank"">Andy Jassy says Amazon has chosen to 'embrace' AI, promising it 'will make all our teammates' jobs more enjoyable'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">fortune.com</font>",fortune.com,https://news.google.com/rss/articles/CBMihwFBVV95cUxQdy1ZSWEtSXRFdzZ4ZFI1MHRYSWVvOFc5dDU5XzlKdGpoa1ViUHJxRUozTEtmZ3VSQXdFblNZM1lrbXlhdVBVVlRnaVF3cVhPUzFxUExfak5QM3Rsa3pUUy16dDVhVlFQQnhQQTE4Z2lDUXFYMkhLbkFZb1JIZGFYRXBxMU9HWlU?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Sun, 14 Sep 2025 07:00:00 GMT",Andy Jassy Net Worth 2025: How Much Money Does He Make? - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTFAyTnlCaU84LXNPTWpvRlpHMVNvODV5N3VNTEIwZ2NnUjZ3X3hiVVlPbFdrcXJXX3B6VnNvUWFGVGV3Y2lNenhNenRGQWc0Vkt0UFRNa1k2OUtBOVhyRi1mMVotdkpISkxjS21lTmNCMWM4T3FnSnZOcU5IRQ?oc=5"" target=""_blank"">Andy Jassy Net Worth 2025: How Much Money Does He Make?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>","<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTFAyTnlCaU84LXNPTWpvRlpHMVNvODV5N3VNTEIwZ2NnUjZ3X3hiVVlPbFdrcXJXX3B6VnNvUWFGVGV3Y2lNenhNenRGQWc0Vkt0UFRNa1k2OUtBOVhyRi1mMVotdkpISkxjS21lTmNCMWM4T3FnSnZOcU5IRQ?oc=5"" target=""_blank"">Andy Jassy Net Worth 2025: How Much Money Does He Make?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",Yahoo Finance,https://news.google.com/rss/articles/CBMie0FVX3lxTFAyTnlCaU84LXNPTWpvRlpHMVNvODV5N3VNTEIwZ2NnUjZ3X3hiVVlPbFdrcXJXX3B6VnNvUWFGVGV3Y2lNenhNenRGQWc0Vkt0UFRNa1k2OUtBOVhyRi1mMVotdkpISkxjS21lTmNCMWM4T3FnSnZOcU5IRQ?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Thu, 22 May 2025 07:00:00 GMT",CEO Andy Jassy says he’s ‘very bullish’ on Amazon’s grocery business - About Amazon,"<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxQd0VkSDVoU2pPbEdEZlNCUVZzVmpCaUZ5U0JNWFZjVkRMTURmdmx3QUtQRUNuUFdzN25qSDNzZFdlZzg2YmpwT2ZDQUdyZEJCd05rbEZ4LUcxSFQ3YUZNNzFKanlQZjlJMHJmUlpjMHY1UVZ1YVQ5Ul9VelVuUDdEMHFFYWQ?oc=5"" target=""_blank"">CEO Andy Jassy says he’s ‘very bullish’ on Amazon’s grocery business</a>&nbsp;&nbsp;<font color=""#6f6f6f"">About Amazon</font>","<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxQd0VkSDVoU2pPbEdEZlNCUVZzVmpCaUZ5U0JNWFZjVkRMTURmdmx3QUtQRUNuUFdzN25qSDNzZFdlZzg2YmpwT2ZDQUdyZEJCd05rbEZ4LUcxSFQ3YUZNNzFKanlQZjlJMHJmUlpjMHY1UVZ1YVQ5Ul9VelVuUDdEMHFFYWQ?oc=5"" target=""_blank"">CEO Andy Jassy says he’s ‘very bullish’ on Amazon’s grocery business</a>&nbsp;&nbsp;<font color=""#6f6f6f"">About Amazon</font>",About Amazon,https://news.google.com/rss/articles/CBMihAFBVV95cUxQd0VkSDVoU2pPbEdEZlNCUVZzVmpCaUZ5U0JNWFZjVkRMTURmdmx3QUtQRUNuUFdzN25qSDNzZFdlZzg2YmpwT2ZDQUdyZEJCd05rbEZ4LUcxSFQ3YUZNNzFKanlQZjlJMHJmUlpjMHY1UVZ1YVQ5Ul9VelVuUDdEMHFFYWQ?oc=5,google_news
AMZN,Andy Jassy,Amazon,"Tue, 16 Sep 2025 07:00:00 GMT","Amazon CEO Jassy says company is reducing bureaucracy, which is ‘anathema’ to innovation - CNBC","<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxOdjJvTWVwWkU5M1pReV9QVXNPbWdsMTM3cmxzaW9QQlBuQkhQT0tJM2RkaEpZSFJYeml3ZlQ1Z19mRE5tbE9UMy1lUmp5LVpOWjdNczZTM21OVXo3Y1YyVFBwVEZVR055YnNDdGZtLUpBWHpvY21LcnFobk9SV01LQ1ZUeGhFVDVJWVdWcGlOVFZiWGJqdkpZdVhkbEdjSE5QSmpsaWl1SFNtTlXSAbABQVVfeXFMUHZXNWhUMnpmdnJjU0xOeklubGxKV2I0OGdJd3J3VEpQZFJtbkw1eGw5RHk0a2QtWXZrVldYQ3MwWkxKc285UndoZkU1Y3BmQzF1SU84WW1BYWpac0RzS1d3X1BnUW1IbWRBTjh4QXk1dmVvTWNKOEo3bm9aRHM2RUZ5VzNSU0Nqd1JmWVd6ckFncVFHczUwMG1hX1B3RWxTYU5Wa3dua0JTdFQyMm45Vl8?oc=5"" target=""_blank"">Amazon CEO Jassy says company is reducing bureaucracy, which is ‘anathema’ to innovation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>","<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxOdjJvTWVwWkU5M1pReV9QVXNPbWdsMTM3cmxzaW9QQlBuQkhQT0tJM2RkaEpZSFJYeml3ZlQ1Z19mRE5tbE9UMy1lUmp5LVpOWjdNczZTM21OVXo3Y1YyVFBwVEZVR055YnNDdGZtLUpBWHpvY21LcnFobk9SV01LQ1ZUeGhFVDVJWVdWcGlOVFZiWGJqdkpZdVhkbEdjSE5QSmpsaWl1SFNtTlXSAbABQVVfeXFMUHZXNWhUMnpmdnJjU0xOeklubGxKV2I0OGdJd3J3VEpQZFJtbkw1eGw5RHk0a2QtWXZrVldYQ3MwWkxKc285UndoZkU1Y3BmQzF1SU84WW1BYWpac0RzS1d3X1BnUW1IbWRBTjh4QXk1dmVvTWNKOEo3bm9aRHM2RUZ5VzNSU0Nqd1JmWVd6ckFncVFHczUwMG1hX1B3RWxTYU5Wa3dua0JTdFQyMm45Vl8?oc=5"" target=""_blank"">Amazon CEO Jassy says company is reducing bureaucracy, which is ‘anathema’ to innovation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>",CNBC,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOdjJvTWVwWkU5M1pReV9QVXNPbWdsMTM3cmxzaW9QQlBuQkhQT0tJM2RkaEpZSFJYeml3ZlQ1Z19mRE5tbE9UMy1lUmp5LVpOWjdNczZTM21OVXo3Y1YyVFBwVEZVR055YnNDdGZtLUpBWHpvY21LcnFobk9SV01LQ1ZUeGhFVDVJWVdWcGlOVFZiWGJqdkpZdVhkbEdjSE5QSmpsaWl1SFNtTlXSAbABQVVfeXFMUHZXNWhUMnpmdnJjU0xOeklubGxKV2I0OGdJd3J3VEpQZFJtbkw1eGw5RHk0a2QtWXZrVldYQ3MwWkxKc285UndoZkU1Y3BmQzF1SU84WW1BYWpac0RzS1d3X1BnUW1IbWRBTjh4QXk1dmVvTWNKOEo3bm9aRHM2RUZ5VzNSU0Nqd1JmWVd6ckFncVFHczUwMG1hX1B3RWxTYU5Wa3dua0JTdFQyMm45Vl8?oc=5,google_news
